account_id,step,day,profile,is_suspicious,hour_of_day,is_night,night_ratio_7d,night_ratio_14d,temporal_shift,amount,amount_log,amount_vs_avg_7d,total_amount_7d,tx_count_24h,tx_count_7d,burst_score,unique_recv_7d,unique_recv_24h,qris_ratio_7d,channel,drain_cycle_flag,dormant_flag,is_gambling,round_amount_flag
AUG_0396,33,1,escalating,1,9,0,0.2759,0.2759,0.2759,23758,10.0757,0.2905,2371550,24,29,5.7931,5,5,0.1379,ewallet,0,0,1,0
AUG_0396,34,1,escalating,1,10,0,0.2667,0.2667,0.2667,32121,10.3773,0.4023,2395308,24,30,5.6,5,5,0.1333,ewallet,0,0,1,0
AUG_0396,35,1,escalating,1,11,0,0.2581,0.2581,0.2581,16474,9.7096,0.2104,2427429,24,31,5.4194,5,5,0.129,ewallet,0,0,1,0
AUG_0396,36,1,escalating,1,12,0,0.25,0.25,0.25,10007,9.2111,0.131,2443903,24,32,5.25,5,5,0.125,ewallet,0,0,1,0
AUG_0396,37,1,escalating,1,13,0,0.2424,0.2424,0.2424,24761,10.1171,0.333,2453910,24,33,5.0909,5,4,0.1212,ewallet,0,0,1,0
AUG_0396,38,1,escalating,1,14,0,0.2353,0.2353,0.2353,35371,10.4737,0.4852,2478671,24,34,4.9412,5,3,0.1176,ewallet,0,0,1,0
AUG_0396,39,1,escalating,1,15,0,0.2286,0.2286,0.2286,24434,10.1038,0.3402,2514042,24,35,4.8,5,3,0.1143,qris,0,0,1,0
AUG_0396,40,1,escalating,1,16,0,0.2222,0.2222,0.2222,23171,10.0507,0.3286,2538476,24,36,4.6667,5,3,0.1389,ewallet,0,0,1,0
AUG_0396,41,1,escalating,1,17,0,0.2162,0.2162,0.2162,48759,10.7947,0.7043,2561647,24,37,4.5405,5,3,0.1351,ewallet,0,0,1,0
AUG_0396,42,1,escalating,1,18,0,0.2105,0.2105,0.2105,12473,9.4314,0.1816,2610406,24,38,4.4211,5,3,0.1316,ewallet,0,0,1,0
AUG_0396,43,1,escalating,1,19,0,0.2051,0.2051,0.2051,10825,9.2897,0.161,2622879,24,39,4.3077,5,3,0.1282,ewallet,0,0,1,0
AUG_0396,44,1,escalating,1,20,0,0.2,0.2,0.2,26003,10.166,0.3949,2633704,24,40,4.2,5,3,0.125,ewallet,0,0,1,0
AUG_0396,45,1,escalating,1,21,0,0.1951,0.1951,0.1951,35917,10.489,0.5537,2659707,24,41,4.0976,5,3,0.122,ewallet,0,0,1,0
AUG_0396,46,1,escalating,1,22,1,0.1905,0.1905,0.1905,28958,10.2736,0.4512,2695624,24,42,4.0,5,3,0.119,ewallet,0,0,1,0
AUG_0396,47,1,escalating,1,23,1,0.2093,0.2093,0.2093,22893,10.0386,0.3613,2724582,24,43,3.907,5,3,0.1163,ewallet,0,0,1,0
AUG_0396,48,2,escalating,1,0,1,0.2273,0.2273,0.2273,16367,9.7031,0.2621,2747475,24,44,3.8182,5,3,0.1136,qris,0,0,1,0
AUG_0396,49,2,escalating,1,1,1,0.2444,0.2444,0.2444,36338,10.5006,0.5916,2763842,24,45,3.7333,5,3,0.1333,ewallet,0,0,1,0
AUG_0396,50,2,escalating,1,2,1,0.2609,0.2609,0.2609,23475,10.0637,0.3856,2800180,24,46,3.6522,5,3,0.1304,ewallet,0,0,1,0
AUG_0396,51,2,escalating,1,3,1,0.2766,0.2766,0.2766,11404,9.3418,0.1898,2823655,24,47,3.5745,5,3,0.1277,ewallet,0,0,1,0
AUG_0396,52,2,escalating,1,4,1,0.2917,0.2917,0.2917,24274,10.0972,0.411,2835059,24,48,3.5,5,3,0.125,ewallet,0,0,1,0
AUG_0396,53,2,escalating,1,5,0,0.3061,0.3061,0.3061,42411,10.6552,0.7268,2859333,24,49,3.4286,5,3,0.1224,ewallet,0,0,1,0
AUG_0396,54,2,escalating,1,6,0,0.3,0.3,0.3,22632,10.0272,0.39,2901744,24,50,3.36,5,3,0.12,ewallet,0,0,1,0
AUG_0396,55,2,escalating,1,7,0,0.2941,0.2941,0.2941,37607,10.535,0.6559,2924376,24,51,3.2941,5,3,0.1176,ewallet,0,0,1,0
AUG_0396,56,2,escalating,1,8,0,0.2885,0.2885,0.2885,44984,10.7141,0.7897,2961983,24,52,3.2308,5,3,0.1154,ewallet,0,0,1,0
AUG_0396,57,2,escalating,1,9,0,0.283,0.283,0.283,10110,9.2214,0.1782,3006967,24,53,3.1698,5,3,0.1132,ewallet,0,0,1,0
AUG_0396,58,2,escalating,1,10,0,0.2778,0.2778,0.2778,15324,9.6372,0.2743,3017077,24,54,3.1111,5,3,0.1111,ewallet,0,0,1,0
AUG_0397,1,0,escalating,1,1,1,0.0,0.0,0.0,215978,12.2829,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0397,1,0,escalating,1,1,1,0.0,0.0,0.0,49022,10.8,1.0,0,0,0,0.0,0,0,0.0,qris,0,0,0,0
AUG_0397,1,0,escalating,1,1,1,0.0,0.0,0.0,146025,11.8915,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0397,1,0,escalating,1,1,1,0.0,0.0,0.0,329052,12.704,1.0,0,0,0,0.0,0,0,0.0,qris,0,0,0,0
AUG_0397,1,0,escalating,1,1,1,0.0,0.0,0.0,236584,12.3741,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0397,1,0,escalating,1,1,1,0.0,0.0,0.0,114738,11.6504,1.0,0,0,0,0.0,0,0,0.0,qris,0,0,0,0
AUG_0397,1,0,escalating,1,1,1,0.0,0.0,0.0,159645,11.9807,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0397,1,0,escalating,1,1,1,0.0,0.0,0.0,230024,12.3459,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0397,1,0,escalating,1,1,1,0.0,0.0,0.0,46641,10.7503,1.0,0,0,0,0.0,0,0,0.0,qris,0,0,0,0
AUG_0397,1,0,escalating,1,1,1,0.0,0.0,0.0,323377,12.6866,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0397,1,0,escalating,1,1,1,0.0,0.0,0.0,22678,10.0292,1.0,0,0,0,0.0,0,0,0.0,qris,0,0,1,0
AUG_0397,1,0,escalating,1,1,1,0.0,0.0,0.0,80180,11.292,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,1,0
AUG_0397,1,0,escalating,1,1,1,0.0,0.0,0.0,36419,10.5029,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,1,0
AUG_0397,2,0,escalating,1,2,1,1.0,1.0,1.0,71062,11.1713,0.4641,1990363,13,13,7.0,4,4,0.3846,ewallet,0,0,1,0
AUG_0397,3,0,escalating,1,3,1,1.0,1.0,1.0,28292,10.2504,0.1921,2061425,14,14,7.0,4,4,0.3571,ewallet,0,0,1,0
AUG_0397,4,0,escalating,1,4,1,1.0,1.0,1.0,52594,10.8704,0.3775,2089717,15,15,7.0,4,4,0.3333,ewallet,0,0,1,0
AUG_0397,5,0,escalating,1,5,0,1.0,1.0,1.0,22191,10.0075,0.1657,2142311,16,16,7.0,4,4,0.3125,ewallet,0,0,1,0
AUG_0397,6,0,escalating,1,6,0,0.9412,0.9412,0.9412,46637,10.7502,0.3663,2164502,17,17,7.0,4,4,0.2941,ewallet,0,0,1,0
AUG_0397,7,0,escalating,1,7,0,0.8889,0.8889,0.8889,36232,10.4977,0.295,2211139,18,18,7.0,4,4,0.2778,ewallet,0,0,1,0
AUG_0397,8,0,escalating,1,8,0,0.8421,0.8421,0.8421,26500,10.1849,0.224,2247371,19,19,7.0,4,4,0.2632,ewallet,0,0,1,0
AUG_0397,9,0,escalating,1,9,0,0.8,0.8,0.8,8226,9.0152,0.0724,2273871,20,20,7.0,4,4,0.25,ewallet,0,0,1,0
AUG_0397,10,0,escalating,1,10,0,0.7619,0.7619,0.7619,17034,9.743,0.1567,2282097,21,21,7.0,4,4,0.2381,ewallet,0,0,1,0
AUG_0397,11,0,escalating,1,11,0,0.7273,0.7273,0.7273,40626,10.6122,0.3887,2299131,22,22,7.0,4,4,0.2273,ewallet,0,0,1,0
AUG_0397,12,0,escalating,1,12,0,0.6957,0.6957,0.6957,29147,10.2801,0.2865,2339757,23,23,7.0,4,4,0.2174,ewallet,0,0,1,0
AUG_0397,13,0,escalating,1,13,0,0.6667,0.6667,0.6667,21030,9.9538,0.2131,2368904,24,24,7.0,4,4,0.2083,ewallet,0,0,1,0
AUG_0397,14,0,escalating,1,14,0,0.64,0.64,0.64,11602,9.359,0.1214,2389934,25,25,7.0,5,5,0.2,qris,0,0,1,0
AUG_0397,15,0,escalating,1,15,0,0.6154,0.6154,0.6154,44781,10.7096,0.4848,2401536,26,26,7.0,5,5,0.2308,ewallet,0,0,1,0
AUG_0397,16,0,escalating,1,16,0,0.5926,0.5926,0.5926,25558,10.1487,0.2821,2446317,27,27,7.0,5,5,0.2222,ewallet,0,0,1,0
AUG_0397,17,0,escalating,1,17,0,0.5714,0.5714,0.5714,34494,10.4486,0.3907,2471875,28,28,7.0,5,5,0.2143,ewallet,0,0,1,0
AUG_0397,18,0,escalating,1,18,0,0.5517,0.5517,0.5517,18391,9.8197,0.2128,2506369,29,29,7.0,5,5,0.2069,qris,0,0,1,0
AUG_0397,19,0,escalating,1,19,0,0.5333,0.5333,0.5333,35385,10.4741,0.4205,2524760,30,30,7.0,5,5,0.2333,ewallet,0,0,1,0
AUG_0397,20,0,escalating,1,20,0,0.5161,0.5161,0.5161,17432,9.7661,0.2111,2560145,31,31,7.0,5,5,0.2258,ewallet,0,0,1,0
AUG_0397,21,0,escalating,1,21,0,0.5,0.5,0.5,10015,9.2119,0.1243,2577577,32,32,7.0,5,5,0.2188,ewallet,0,0,1,0
AUG_0397,22,0,escalating,1,22,1,0.4848,0.4848,0.4848,22812,10.0351,0.2909,2587592,33,33,7.0,5,5,0.2121,ewallet,0,0,1,0
AUG_0397,23,0,escalating,1,23,1,0.5,0.5,0.5,32289,10.3825,0.4206,2610404,34,34,7.0,5,5,0.2059,qris,0,0,1,0
AUG_0397,24,1,escalating,1,0,1,0.5143,0.5143,0.5143,24307,10.0986,0.3219,2642693,35,35,7.0,5,5,0.2286,ewallet,0,0,1,0
AUG_0397,25,1,escalating,1,1,1,0.5278,0.5278,0.5278,19029,9.8538,0.2569,2667000,36,36,7.0,5,5,0.2222,ewallet,0,0,1,0
AUG_0397,26,1,escalating,1,2,1,0.5405,0.5405,0.5405,48923,10.798,0.6739,2686029,24,37,4.5405,5,3,0.2162,ewallet,0,0,1,0
AUG_0397,27,1,escalating,1,3,1,0.5526,0.5526,0.5526,16432,9.707,0.2283,2734952,24,38,4.4211,5,3,0.2105,ewallet,0,0,1,0
AUG_0397,28,1,escalating,1,4,1,0.5641,0.5641,0.5641,9326,9.1407,0.1322,2751384,24,39,4.3077,5,3,0.2051,ewallet,0,0,1,0
AUG_0397,29,1,escalating,1,5,0,0.575,0.575,0.575,21830,9.9911,0.3163,2760710,24,40,4.2,5,3,0.2,ewallet,0,0,1,0
AUG_0397,30,1,escalating,1,6,0,0.561,0.561,0.561,39027,10.572,0.5751,2782540,24,41,4.0976,5,3,0.1951,ewallet,0,0,1,0
AUG_0397,31,1,escalating,1,7,0,0.5476,0.5476,0.5476,24683,10.1139,0.3674,2821567,24,42,4.0,5,3,0.1905,ewallet,0,0,1,0
AUG_0397,32,1,escalating,1,8,0,0.5349,0.5349,0.5349,23418,10.0613,0.3538,2846250,24,43,3.907,5,3,0.186,ewallet,0,0,1,0
AUG_0397,33,1,escalating,1,9,0,0.5227,0.5227,0.5227,13065,9.4778,0.2003,2869668,24,44,3.8182,5,3,0.1818,ewallet,0,0,1,0
AUG_0397,34,1,escalating,1,10,0,0.5111,0.5111,0.5111,44820,10.7104,0.6996,2882733,24,45,3.7333,5,3,0.1778,ewallet,0,0,1,0
AUG_0397,35,1,escalating,1,11,0,0.5,0.5,0.5,29894,10.3054,0.4697,2927553,24,46,3.6522,5,3,0.1739,ewallet,0,0,1,0
AUG_0397,36,1,escalating,1,12,0,0.4894,0.4894,0.4894,11145,9.3188,0.1771,2957447,24,47,3.5745,5,3,0.1702,ewallet,0,0,1,0
AUG_0397,37,1,escalating,1,13,0,0.4792,0.4792,0.4792,27468,10.2208,0.4441,2968592,24,48,3.5,5,3,0.1667,qris,0,0,1,0
AUG_0397,38,1,escalating,1,14,0,0.4694,0.4694,0.4694,55574,10.9255,0.9089,2996060,24,49,3.4286,5,3,0.1837,ewallet,0,0,1,0
AUG_0397,39,1,escalating,1,15,0,0.46,0.46,0.46,22728,10.0314,0.3724,3051634,24,50,3.36,5,3,0.18,ewallet,0,0,1,0
AUG_0397,40,1,escalating,1,16,0,0.451,0.451,0.451,34224,10.4407,0.5677,3074362,24,51,3.2941,5,3,0.1765,ewallet,0,0,1,0
AUG_0397,41,1,escalating,1,17,0,0.4423,0.4423,0.4423,34790,10.4571,0.582,3108586,24,52,3.2308,5,3,0.1731,ewallet,0,0,1,0
AUG_0397,42,1,escalating,1,18,0,0.434,0.434,0.434,10098,9.2202,0.1703,3143376,24,53,3.1698,5,3,0.1698,ewallet,0,0,1,0
AUG_0397,43,1,escalating,1,19,0,0.4259,0.4259,0.4259,14842,9.6053,0.2542,3153474,24,54,3.1111,5,3,0.1667,ewallet,0,0,1,0
AUG_0398,1,0,escalating,1,1,1,0.0,0.0,0.0,221483,12.3081,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0398,1,0,escalating,1,1,1,0.0,0.0,0.0,46012,10.7367,1.0,0,0,0,0.0,0,0,0.0,qris,0,0,0,0
AUG_0398,1,0,escalating,1,1,1,0.0,0.0,0.0,149452,11.9147,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0398,1,0,escalating,1,1,1,0.0,0.0,0.0,256655,12.4555,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0398,1,0,escalating,1,1,1,0.0,0.0,0.0,297856,12.6044,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0398,2,0,escalating,1,2,1,1.0,1.0,1.0,104962,11.5614,0.5402,971458,5,5,7.0,2,2,0.2,qris,0,0,0,0
AUG_0398,3,0,escalating,1,3,1,1.0,1.0,1.0,178583,12.0928,0.9954,1076420,6,6,7.0,2,2,0.3333,ewallet,0,0,0,0
AUG_0398,4,0,escalating,1,4,1,1.0,1.0,1.0,183521,12.1201,1.0236,1255003,7,7,7.0,2,2,0.2857,ewallet,0,0,0,0
AUG_0398,5,0,escalating,1,5,0,1.0,1.0,1.0,51928,10.8576,0.2888,1438524,8,8,7.0,2,2,0.25,qris,0,0,0,0
AUG_0398,6,0,escalating,1,6,0,0.8889,0.8889,0.8889,342135,12.743,2.066,1490452,9,9,7.0,2,2,0.3333,ewallet,0,0,0,0
AUG_0398,7,0,escalating,1,7,0,0.8,0.8,0.8,21161,9.96,0.1155,1832587,10,10,7.0,2,2,0.3,ewallet,0,0,1,0
AUG_0398,8,0,escalating,1,8,0,0.7273,0.7273,0.7273,66097,11.0989,0.3922,1853748,11,11,7.0,3,3,0.2727,ewallet,0,0,1,0
AUG_0398,9,0,escalating,1,9,0,0.6667,0.6667,0.6667,47719,10.7731,0.2983,1919845,12,12,7.0,4,4,0.25,ewallet,0,0,1,0
AUG_0398,10,0,escalating,1,10,0,0.6154,0.6154,0.6154,75350,11.2299,0.4978,1967564,13,13,7.0,4,4,0.2308,ewallet,0,0,1,0
AUG_0398,11,0,escalating,1,11,0,0.5714,0.5714,0.5714,35782,10.4852,0.2452,2042914,14,14,7.0,4,4,0.2143,qris,0,0,1,0
AUG_0398,12,0,escalating,1,12,0,0.5333,0.5333,0.5333,60845,11.0161,0.4391,2078696,15,15,7.0,4,4,0.2667,ewallet,0,0,1,0
AUG_0398,13,0,escalating,1,13,0,0.5,0.5,0.5,18275,9.8133,0.1367,2139541,16,16,7.0,4,4,0.25,ewallet,0,0,1,0
AUG_0398,14,0,escalating,1,14,0,0.4706,0.4706,0.4706,51694,10.8531,0.4073,2157816,17,17,7.0,4,4,0.2353,ewallet,0,0,1,0
AUG_0398,15,0,escalating,1,15,0,0.4444,0.4444,0.4444,38167,10.5498,0.3109,2209510,18,18,7.0,4,4,0.2222,ewallet,0,0,1,0
AUG_0398,16,0,escalating,1,16,0,0.4211,0.4211,0.4211,27048,10.2054,0.2286,2247677,19,19,7.0,4,4,0.2105,ewallet,0,0,1,0
AUG_0398,17,0,escalating,1,17,0,0.4,0.4,0.4,8524,9.0508,0.0749,2274725,20,20,7.0,4,4,0.2,ewallet,0,0,1,0
AUG_0398,18,0,escalating,1,18,0,0.381,0.381,0.381,15236,9.6315,0.1401,2283249,21,21,7.0,4,4,0.1905,qris,0,0,1,0
AUG_0398,19,0,escalating,1,19,0,0.3636,0.3636,0.3636,50987,10.8393,0.488,2298485,22,22,7.0,4,4,0.2273,ewallet,0,0,1,0
AUG_0398,20,0,escalating,1,20,0,0.3478,0.3478,0.3478,25867,10.1608,0.2532,2349472,23,23,7.0,4,4,0.2174,ewallet,0,0,1,0
AUG_0398,21,0,escalating,1,21,0,0.3333,0.3333,0.3333,18373,9.8187,0.1856,2375339,24,24,7.0,4,4,0.2083,ewallet,0,0,1,0
AUG_0398,22,0,escalating,1,22,1,0.32,0.32,0.32,10400,9.2497,0.1086,2393712,25,25,7.0,5,5,0.2,ewallet,0,0,1,0
AUG_0398,23,0,escalating,1,23,1,0.3462,0.3462,0.3462,50748,10.8346,0.5488,2404112,26,26,7.0,5,5,0.1923,ewallet,0,0,1,0
AUG_0398,24,1,escalating,1,0,1,0.3704,0.3704,0.3704,28945,10.2732,0.3184,2454860,27,27,7.0,5,5,0.1852,ewallet,0,0,1,0
AUG_0398,25,1,escalating,1,1,1,0.3929,0.3929,0.3929,40579,10.611,0.4574,2483805,28,28,7.0,5,5,0.1786,ewallet,0,0,1,0
AUG_0398,26,1,escalating,1,2,1,0.4138,0.4138,0.4138,16994,9.7407,0.1952,2524384,24,29,5.7931,5,5,0.1724,ewallet,0,0,1,0
AUG_0398,27,1,escalating,1,3,1,0.4333,0.4333,0.4333,32983,10.4038,0.3894,2541378,24,30,5.6,5,5,0.1667,ewallet,0,0,1,0
AUG_0398,28,1,escalating,1,4,1,0.4516,0.4516,0.4516,14024,9.5486,0.1689,2574361,24,31,5.4194,5,5,0.1613,ewallet,0,0,1,0
AUG_0398,29,1,escalating,1,5,0,0.4688,0.4688,0.4688,10705,9.2786,0.1323,2588385,24,32,5.25,5,5,0.1562,ewallet,0,0,1,0
AUG_0398,30,1,escalating,1,6,0,0.4545,0.4545,0.4545,23548,10.0668,0.299,2599090,24,33,5.0909,5,4,0.1515,ewallet,0,0,1,0
AUG_0398,31,1,escalating,1,7,0,0.4412,0.4412,0.4412,47840,10.7756,0.6202,2622638,24,34,4.9412,5,3,0.1471,ewallet,0,0,1,0
AUG_0398,32,1,escalating,1,8,0,0.4286,0.4286,0.4286,27694,10.229,0.363,2670478,24,35,4.8,5,3,0.1429,ewallet,0,0,1,0
AUG_0398,33,1,escalating,1,9,0,0.4167,0.4167,0.4167,18904,9.8472,0.2522,2698172,24,36,4.6667,5,3,0.1389,ewallet,0,0,1,0
AUG_0398,34,1,escalating,1,10,0,0.4054,0.4054,0.4054,56964,10.9502,0.7757,2717076,24,37,4.5405,5,3,0.1351,ewallet,0,0,1,0
AUG_0398,35,1,escalating,1,11,0,0.3947,0.3947,0.3947,14644,9.5919,0.2006,2774040,24,38,4.4211,5,3,0.1316,ewallet,0,0,1,0
AUG_0398,36,1,escalating,1,12,0,0.3846,0.3846,0.3846,8589,9.0584,0.1201,2788684,24,39,4.3077,5,3,0.1282,ewallet,0,0,1,0
AUG_0398,37,1,escalating,1,13,0,0.375,0.375,0.375,21464,9.9742,0.3069,2797273,24,40,4.2,5,3,0.125,ewallet,0,0,1,0
AUG_0398,38,1,escalating,1,14,0,0.3659,0.3659,0.3659,36184,10.4964,0.5263,2818737,24,41,4.0976,5,3,0.122,ewallet,0,0,1,0
AUG_0398,39,1,escalating,1,15,0,0.3571,0.3571,0.3571,31174,10.3474,0.4586,2854921,24,42,4.0,5,3,0.119,qris,0,0,1,0
AUG_0398,40,1,escalating,1,16,0,0.3488,0.3488,0.3488,17958,9.7958,0.2676,2886095,24,43,3.907,5,3,0.1395,ewallet,0,0,1,0
AUG_0398,41,1,escalating,1,17,0,0.3409,0.3409,0.3409,16650,9.7202,0.2523,2904053,24,44,3.8182,5,3,0.1364,ewallet,0,0,1,0
AUG_0398,42,1,escalating,1,18,0,0.3333,0.3333,0.3333,45618,10.7281,0.7028,2920703,24,45,3.7333,5,3,0.1333,ewallet,0,0,1,0
AUG_0398,43,1,escalating,1,19,0,0.3261,0.3261,0.3261,27532,10.2231,0.427,2966321,24,46,3.6522,5,3,0.1304,ewallet,0,0,1,0
AUG_0398,44,1,escalating,1,20,0,0.3191,0.3191,0.3191,9035,9.109,0.1418,2993853,24,47,3.5745,5,3,0.1277,ewallet,0,0,1,0
AUG_0398,45,1,escalating,1,21,0,0.3125,0.3125,0.3125,28315,10.2512,0.4526,3002888,24,48,3.5,5,3,0.125,ewallet,0,0,1,0
AUG_0398,46,1,escalating,1,22,1,0.3061,0.3061,0.3061,45089,10.7164,0.7289,3031203,24,49,3.4286,5,3,0.1224,ewallet,0,0,1,0
AUG_0398,47,1,escalating,1,23,1,0.32,0.32,0.32,21119,9.958,0.3433,3076292,24,50,3.36,5,3,0.12,ewallet,0,0,1,0
AUG_0398,48,2,escalating,1,0,1,0.3333,0.3333,0.3333,28147,10.2452,0.4635,3097411,24,51,3.2941,5,3,0.1176,ewallet,0,0,1,0
AUG_0398,49,2,escalating,1,1,1,0.3462,0.3462,0.3462,46186,10.7405,0.7684,3125558,24,52,3.2308,5,3,0.1154,qris,0,0,1,0
AUG_0398,50,2,escalating,1,2,1,0.3585,0.3585,0.3585,10890,9.2957,0.182,3171744,24,53,3.1698,5,3,0.1321,ewallet,0,0,1,0
AUG_0398,51,2,escalating,1,3,1,0.3704,0.3704,0.3704,12163,9.4062,0.2064,3182634,24,54,3.1111,5,3,0.1296,ewallet,0,0,1,0
AUG_0399,1,0,escalating,1,1,1,0.0,0.0,0.0,187066,12.1392,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0399,1,0,escalating,1,1,1,0.0,0.0,0.0,44712,10.708,1.0,0,0,0,0.0,0,0,0.0,qris,0,0,0,0
AUG_0399,1,0,escalating,1,1,1,0.0,0.0,0.0,172633,12.0589,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0399,1,0,escalating,1,1,1,0.0,0.0,0.0,306196,12.632,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0399,1,0,escalating,1,1,1,0.0,0.0,0.0,267187,12.4957,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0399,1,0,escalating,1,1,1,0.0,0.0,0.0,110275,11.6107,1.0,0,0,0,0.0,0,0,0.0,qris,0,0,0,0
AUG_0399,2,0,escalating,1,2,1,1.0,1.0,1.0,171354,12.0515,0.9449,1088069,6,6,7.0,2,2,0.3333,ewallet,0,0,0,0
AUG_0399,3,0,escalating,1,3,1,1.0,1.0,1.0,215750,12.2819,1.1992,1259423,7,7,7.0,2,2,0.2857,ewallet,0,0,0,0
AUG_0399,4,0,escalating,1,4,1,1.0,1.0,1.0,49573,10.8112,0.2688,1475173,8,8,7.0,2,2,0.25,qris,0,0,0,0
AUG_0399,5,0,escalating,1,5,0,1.0,1.0,1.0,257435,12.4585,1.5195,1524746,9,9,7.0,2,2,0.3333,ewallet,0,0,0,0
AUG_0399,6,0,escalating,1,6,0,0.9,0.9,0.9,22711,10.0306,0.1274,1782181,10,10,7.0,2,2,0.3,ewallet,0,0,1,0
AUG_0399,7,0,escalating,1,7,0,0.8182,0.8182,0.8182,77044,11.2521,0.4695,1804892,11,11,7.0,3,3,0.2727,ewallet,0,0,1,0
AUG_0399,8,0,escalating,1,8,0,0.75,0.75,0.75,42114,10.6482,0.2685,1881936,12,12,7.0,4,4,0.25,ewallet,0,0,1,0
AUG_0399,9,0,escalating,1,9,0,0.6923,0.6923,0.6923,88759,11.3937,0.5997,1924050,13,13,7.0,4,4,0.2308,ewallet,0,0,1,0
AUG_0399,10,0,escalating,1,10,0,0.6429,0.6429,0.6429,30765,10.3342,0.214,2012809,14,14,7.0,5,5,0.2143,ewallet,0,0,1,0
AUG_0399,11,0,escalating,1,11,0,0.6,0.6,0.6,71098,11.1718,0.5219,2043574,15,15,7.0,5,5,0.2,ewallet,0,0,1,0
AUG_0399,12,0,escalating,1,12,0,0.5625,0.5625,0.5625,16368,9.7031,0.1238,2114672,16,16,7.0,5,5,0.1875,ewallet,0,0,1,0
AUG_0399,13,0,escalating,1,13,0,0.5294,0.5294,0.5294,57839,10.9654,0.4614,2131040,17,17,7.0,5,5,0.1765,ewallet,0,0,1,0
AUG_0399,14,0,escalating,1,14,0,0.5,0.5,0.5,32098,10.3766,0.264,2188879,18,18,7.0,5,5,0.1667,ewallet,0,0,1,0
AUG_0399,15,0,escalating,1,15,0,0.4737,0.4737,0.4737,30104,10.3124,0.2575,2220977,19,19,7.0,5,5,0.1579,ewallet,0,0,1,0
AUG_0399,16,0,escalating,1,16,0,0.45,0.45,0.45,9508,9.16,0.0845,2251081,20,20,7.0,5,5,0.15,ewallet,0,0,1,0
AUG_0399,17,0,escalating,1,17,0,0.4286,0.4286,0.4286,15048,9.6191,0.1398,2260589,21,21,7.0,5,5,0.1429,ewallet,0,0,1,0
AUG_0399,18,0,escalating,1,18,0,0.4091,0.4091,0.4091,59737,10.9977,0.5775,2275637,22,22,7.0,5,5,0.1364,ewallet,0,0,1,0
AUG_0399,19,0,escalating,1,19,0,0.3913,0.3913,0.3913,25224,10.1356,0.2484,2335374,23,23,7.0,5,5,0.1304,ewallet,0,0,1,0
AUG_0399,20,0,escalating,1,20,0,0.375,0.375,0.375,16586,9.7164,0.1686,2360598,24,24,7.0,5,5,0.125,ewallet,0,0,1,0
AUG_0399,21,0,escalating,1,21,0,0.36,0.36,0.36,9760,9.1862,0.1026,2377184,25,25,7.0,5,5,0.12,ewallet,0,0,1,0
AUG_0399,22,0,escalating,1,22,1,0.3462,0.3462,0.3462,41088,10.6235,0.4476,2386944,26,26,7.0,5,5,0.1154,ewallet,0,0,1,0
AUG_0399,23,0,escalating,1,23,1,0.3704,0.3704,0.3704,27848,10.2346,0.3097,2428032,27,27,7.0,5,5,0.1111,ewallet,0,0,1,0
AUG_0399,24,1,escalating,1,0,1,0.3929,0.3929,0.3929,46625,10.7499,0.5316,2455880,28,28,7.0,5,5,0.1071,ewallet,0,0,1,0
AUG_0399,25,1,escalating,1,1,1,0.4138,0.4138,0.4138,19099,9.8574,0.2213,2502505,29,29,7.0,5,5,0.1034,ewallet,0,0,1,0
AUG_0399,26,1,escalating,1,2,1,0.4333,0.4333,0.4333,34148,10.4385,0.4063,2521604,24,30,5.6,5,5,0.1,ewallet,0,0,1,0
AUG_0399,27,1,escalating,1,3,1,0.4516,0.4516,0.4516,15589,9.6544,0.1891,2555752,24,31,5.4194,5,5,0.0968,ewallet,0,0,1,0
AUG_0399,28,1,escalating,1,4,1,0.4688,0.4688,0.4688,10644,9.2728,0.1325,2571341,24,32,5.25,5,5,0.0938,ewallet,0,0,1,0
AUG_0399,29,1,escalating,1,5,0,0.4848,0.4848,0.4848,28649,10.2629,0.3662,2581985,24,33,5.0909,5,4,0.0909,qris,0,0,1,0
